NeuronA,NeuronB,Relatedness
RMGR,URXR,18.0
RMGR,URYDL,17.0
RMGR,URYDR,17.0
RMGR,URYVL,15.0
RMGR,URYVR,13.0
RMGR,VA01,6.0
RMGR,VA02,18.0
RMGR,VA03,12.0
RMGR,VA04,18.0
RMGR,VA05,12.0
RMGR,VA06,18.0
RMGR,VA07,12.0
RMGR,VA08,18.0
RMGR,VA09,10.0
RMGR,VA10,18.0
RMGR,VA11,18.0
RMGR,VA12,10.0
RMGR,VB01,8.0
RMGR,VB02,7.0
RMGR,VB03,18.0
RMGR,VB04,12.0
RMGR,VB05,18.0
RMGR,VB06,12.0
RMGR,VB07,18.0
RMGR,VB08,12.0
RMGR,VB09,18.0
RMGR,VB10,10.0
RMGR,VB11,18.0
RMGR,VC01,11.0
RMGR,VC02,17.0
RMGR,VC03,11.0
RMGR,VC04,17.0
RMGR,VC05,11.0
RMGR,VD01,6.0
RMGR,VD02,7.0
RMGR,VD03,17.0
RMGR,VD04,11.0
RMGR,VD05,17.0
RMGR,VD06,11.0
RMGR,VD07,17.0
RMGR,VD08,11.0
RMGR,VD09,17.0
RMGR,VD10,9.0
RMGR,VD11,17.0
RMGR,VD12,17.0
RMGR,VD13,9.0
RMHL,RMHR,1.0
RMHL,SAADL,18.0
RMHL,SAADR,18.0
RMHL,SAAVL,16.0
RMHL,SAAVR,4.0
RMHL,SABD,16.0
RMHL,SABVL,17.0
RMHL,SABVR,13.0
RMHL,SDQL,19.0
RMHL,SDQR,17.0
RMHL,SIADL,16.0
RMHL,SIADR,10.0
RMHL,SIAVL,16.0
RMHL,SIAVR,10.0
RMHL,SIBDL,16.0
RMHL,SIBDR,12.0
RMHL,SIBVL,16.0
RMHL,SIBVR,10.0
RMHL,SMBDL,19.0
RMHL,SMBDR,19.0
RMHL,SMBVL,18.0
RMHL,SMBVR,18.0
RMHL,SMDDL,16.0
RMHL,SMDDR,10.0
RMHL,SMDVL,18.0
RMHL,SMDVR,18.0
RMHL,URADL,16.0
RMHL,URADR,18.0
RMHL,URAVL,16.0
RMHL,URAVR,6.0
RMHL,URBL,16.0
RMHL,URBR,14.0
RMHL,URXL,17.0
RMHL,URXR,19.0
RMHL,URYDL,18.0
RMHL,URYDR,18.0
RMHL,URYVL,16.0
RMHL,URYVR,6.0
RMHL,VA01,15.0
RMHL,VA02,19.0
RMHL,VA03,17.0
RMHL,VA04,19.0
RMHL,VA05,17.0
RMHL,VA06,19.0
RMHL,VA07,17.0
RMHL,VA08,19.0
RMHL,VA09,17.0
RMHL,VA10,19.0
RMHL,VA11,19.0
RMHL,VA12,17.0
RMHL,VB01,17.0
RMHL,VB02,16.0
RMHL,VB03,19.0
RMHL,VB04,17.0
RMHL,VB05,19.0
RMHL,VB06,17.0
RMHL,VB07,19.0
RMHL,VB08,17.0
RMHL,VB09,19.0
RMHL,VB10,17.0
RMHL,VB11,19.0
RMHL,VC01,16.0
RMHL,VC02,18.0
RMHL,VC03,16.0
RMHL,VC04,18.0
RMHL,VC05,16.0
RMHL,VD01,15.0
RMHL,VD02,16.0
RMHL,VD03,18.0
RMHL,VD04,16.0
RMHL,VD05,18.0
RMHL,VD06,16.0
RMHL,VD07,18.0
RMHL,VD08,16.0
RMHL,VD09,18.0
RMHL,VD10,16.0
RMHL,VD11,18.0
RMHL,VD12,18.0
RMHL,VD13,16.0
RMHR,SAADL,18.0
RMHR,SAADR,18.0
RMHR,SAAVL,16.0
RMHR,SAAVR,4.0
RMHR,SABD,16.0
RMHR,SABVL,17.0
RMHR,SABVR,13.0
RMHR,SDQL,19.0
RMHR,SDQR,17.0
RMHR,SIADL,16.0
RMHR,SIADR,10.0
RMHR,SIAVL,16.0
RMHR,SIAVR,10.0
RMHR,SIBDL,16.0
RMHR,SIBDR,12.0
RMHR,SIBVL,16.0
RMHR,SIBVR,10.0
RMHR,SMBDL,19.0
RMHR,SMBDR,19.0
RMHR,SMBVL,18.0
RMHR,SMBVR,18.0
RMHR,SMDDL,16.0
RMHR,SMDDR,10.0
RMHR,SMDVL,18.0
RMHR,SMDVR,18.0
RMHR,URADL,16.0
RMHR,URADR,18.0
RMHR,URAVL,16.0
RMHR,URAVR,6.0
RMHR,URBL,16.0
RMHR,URBR,14.0
RMHR,URXL,17.0
RMHR,URXR,19.0
RMHR,URYDL,18.0
RMHR,URYDR,18.0
RMHR,URYVL,16.0
RMHR,URYVR,6.0
RMHR,VA01,15.0
RMHR,VA02,19.0
RMHR,VA03,17.0
RMHR,VA04,19.0
RMHR,VA05,17.0
RMHR,VA06,19.0
RMHR,VA07,17.0
RMHR,VA08,19.0
RMHR,VA09,17.0
RMHR,VA10,19.0
RMHR,VA11,19.0
RMHR,VA12,17.0
RMHR,VB01,17.0
RMHR,VB02,16.0
RMHR,VB03,19.0
RMHR,VB04,17.0
RMHR,VB05,19.0
RMHR,VB06,17.0
RMHR,VB07,19.0
RMHR,VB08,17.0
RMHR,VB09,19.0
RMHR,VB10,17.0
RMHR,VB11,19.0
RMHR,VC01,16.0
RMHR,VC02,18.0
RMHR,VC03,16.0
RMHR,VC04,18.0
RMHR,VC05,16.0
RMHR,VD01,15.0
RMHR,VD02,16.0
RMHR,VD03,18.0
RMHR,VD04,16.0
RMHR,VD05,18.0
RMHR,VD06,16.0
RMHR,VD07,18.0
RMHR,VD08,16.0
RMHR,VD09,18.0
RMHR,VD10,16.0
RMHR,VD11,18.0
RMHR,VD12,18.0
RMHR,VD13,16.0
SAADL,SAADR,15.0
SAADL,SAAVL,17.0
SAADL,SAAVR,17.0
SAADL,SABD,17.0
SAADL,SABVL,18.0
SAADL,SABVR,18.0
SAADL,SDQL,20.0
SAADL,SDQR,20.0
SAADL,SIADL,17.0
SAADL,SIADR,17.0
SAADL,SIAVL,17.0
SAADL,SIAVR,17.0
SAADL,SIBDL,17.0
SAADL,SIBDR,17.0
SAADL,SIBVL,17.0
SAADL,SIBVR,17.0
SAADL,SMBDL,12.0
SAADL,SMBDR,16.0
SAADL,SMBVL,11.0
SAADL,SMBVR,15.0
SAADL,SMDDL,17.0
SAADL,SMDDR,17.0
SAADL,SMDVL,5.0
SAADL,SMDVR,15.0
SAADL,URADL,17.0
SAADL,URADR,15.0
SAADL,URAVL,17.0
SAADL,URAVR,17.0
SAADL,URBL,17.0
SAADL,URBR,17.0
SAADL,URXL,18.0
SAADL,URXR,16.0
SAADL,URYDL,13.0
SAADL,URYDR,13.0
SAADL,URYVL,17.0
SAADL,URYVR,17.0
SAADL,VA01,18.0
SAADL,VA02,20.0
SAADL,VA03,20.0
SAADL,VA04,20.0
SAADL,VA05,20.0
SAADL,VA06,20.0
SAADL,VA07,20.0
SAADL,VA08,20.0
SAADL,VA09,20.0
SAADL,VA10,20.0
SAADL,VA11,20.0
SAADL,VA12,20.0
SAADL,VB01,20.0
SAADL,VB02,19.0
SAADL,VB03,20.0
SAADL,VB04,20.0
SAADL,VB05,20.0
SAADL,VB06,20.0
SAADL,VB07,20.0
SAADL,VB08,20.0
SAADL,VB09,20.0
SAADL,VB10,20.0
SAADL,VB11,20.0
SAADL,VC01,19.0
SAADL,VC02,19.0
SAADL,VC03,19.0
SAADL,VC04,19.0
SAADL,VC05,19.0
SAADL,VD01,18.0
SAADL,VD02,19.0
SAADL,VD03,19.0
SAADL,VD04,19.0
SAADL,VD05,19.0
SAADL,VD06,19.0
SAADL,VD07,19.0
SAADL,VD08,19.0
SAADL,VD09,19.0
SAADL,VD10,19.0
SAADL,VD11,19.0
SAADL,VD12,19.0
SAADL,VD13,19.0
SAADR,SAAVL,17.0
SAADR,SAAVR,17.0
SAADR,SABD,17.0
SAADR,SABVL,18.0
SAADR,SABVR,18.0
SAADR,SDQL,20.0
SAADR,SDQR,20.0
SAADR,SIADL,17.0
SAADR,SIADR,17.0
SAADR,SIAVL,17.0
SAADR,SIAVR,17.0
SAADR,SIBDL,17.0
SAADR,SIBDR,17.0
SAADR,SIBVL,17.0
SAADR,SIBVR,17.0
SAADR,SMBDL,16.0
SAADR,SMBDR,8.0
SAADR,SMBVL,15.0
SAADR,SMBVR,7.0
SAADR,SMDDL,17.0
SAADR,SMDDR,17.0
SAADR,SMDVL,15.0
SAADR,SMDVR,5.0
SAADR,URADL,17.0
SAADR,URADR,13.0
SAADR,URAVL,17.0
SAADR,URAVR,17.0
SAADR,URBL,17.0
SAADR,URBR,17.0
SAADR,URXL,18.0
SAADR,URXR,14.0
SAADR,URYDL,15.0
SAADR,URYDR,15.0
SAADR,URYVL,17.0
SAADR,URYVR,17.0
SAADR,VA01,18.0
SAADR,VA02,20.0
SAADR,VA03,20.0
SAADR,VA04,20.0
SAADR,VA05,20.0
SAADR,VA06,20.0
SAADR,VA07,20.0
SAADR,VA08,20.0
SAADR,VA09,20.0
SAADR,VA10,20.0
SAADR,VA11,20.0
SAADR,VA12,20.0
SAADR,VB01,20.0
SAADR,VB02,19.0
SAADR,VB03,20.0
SAADR,VB04,20.0
SAADR,VB05,20.0
SAADR,VB06,20.0
SAADR,VB07,20.0
SAADR,VB08,20.0
SAADR,VB09,20.0
SAADR,VB10,20.0
SAADR,VB11,20.0
SAADR,VC01,19.0
SAADR,VC02,19.0
SAADR,VC03,19.0
SAADR,VC04,19.0
SAADR,VC05,19.0
SAADR,VD01,18.0
SAADR,VD02,19.0
SAADR,VD03,19.0
SAADR,VD04,19.0
SAADR,VD05,19.0
SAADR,VD06,19.0
SAADR,VD07,19.0
SAADR,VD08,19.0
SAADR,VD09,19.0
SAADR,VD10,19.0
SAADR,VD11,19.0
SAADR,VD12,19.0
SAADR,VD13,19.0
SAAVL,SAAVR,15.0
SAAVL,SABD,11.0
SAAVL,SABVL,12.0
SAAVL,SABVR,16.0
SAAVL,SDQL,16.0
SAAVL,SDQR,18.0
SAAVL,SIADL,9.0
SAAVL,SIADR,15.0
SAAVL,SIAVL,9.0
SAAVL,SIAVR,15.0
SAAVL,SIBDL,11.0
SAAVL,SIBDR,15.0
SAAVL,SIBVL,9.0
SAAVL,SIBVR,15.0
SAAVL,SMBDL,18.0
SAAVL,SMBDR,18.0
SAAVL,SMBVL,17.0
SAAVL,SMBVR,17.0
SAAVL,SMDDL,9.0
SAAVL,SMDDR,15.0
SAAVL,SMDVL,17.0
SAAVL,SMDVR,17.0
SAAVL,URADL,13.0
SAAVL,URADR,17.0
SAAVL,URAVL,5.0
SAAVL,URAVR,15.0
SAAVL,URBL,13.0
SAAVL,URBR,15.0
SAAVL,URXL,14.0
SAAVL,URXR,18.0
SAAVL,URYDL,17.0
SAAVL,URYDR,17.0
SAAVL,URYVL,5.0
SAAVL,URYVR,15.0
SAAVL,VA01,16.0
SAAVL,VA02,16.0
SAAVL,VA03,18.0
SAAVL,VA04,16.0
SAAVL,VA05,18.0
SAAVL,VA06,16.0
SAAVL,VA07,18.0
SAAVL,VA08,16.0
SAAVL,VA09,18.0
SAAVL,VA10,16.0
SAAVL,VA11,16.0
SAAVL,VA12,18.0
SAAVL,VB01,18.0
SAAVL,VB02,17.0
SAAVL,VB03,16.0
SAAVL,VB04,18.0
SAAVL,VB05,16.0
SAAVL,VB06,18.0
SAAVL,VB07,16.0
SAAVL,VB08,18.0
SAAVL,VB09,16.0
SAAVL,VB10,18.0
SAAVL,VB11,16.0
SAAVL,VC01,17.0
SAAVL,VC02,15.0
SAAVL,VC03,17.0
SAAVL,VC04,15.0
SAAVL,VC05,17.0
SAAVL,VD01,16.0
SAAVL,VD02,17.0
SAAVL,VD03,15.0
SAAVL,VD04,17.0
SAAVL,VD05,15.0
SAAVL,VD06,17.0
SAAVL,VD07,15.0
SAAVL,VD08,17.0
SAAVL,VD09,15.0
SAAVL,VD10,17.0
SAAVL,VD11,15.0
SAAVL,VD12,15.0
SAAVL,VD13,17.0
SAAVR,SABD,15.0
SAAVR,SABVL,16.0
SAAVR,SABVR,12.0
SAAVR,SDQL,18.0
SAAVR,SDQR,16.0
SAAVR,SIADL,15.0
SAAVR,SIADR,9.0
SAAVR,SIAVL,15.0
SAAVR,SIAVR,9.0
SAAVR,SIBDL,15.0
SAAVR,SIBDR,11.0
SAAVR,SIBVL,15.0
SAAVR,SIBVR,9.0
SAAVR,SMBDL,18.0
SAAVR,SMBDR,18.0
SAAVR,SMBVL,17.0
SAAVR,SMBVR,17.0
SAAVR,SMDDL,15.0
SAAVR,SMDDR,9.0
SAAVR,SMDVL,17.0
SAAVR,SMDVR,17.0
SAAVR,URADL,15.0
SAAVR,URADR,17.0
SAAVR,URAVL,15.0
SAAVR,URAVR,5.0
SAAVR,URBL,15.0
SAAVR,URBR,13.0
SAAVR,URXL,16.0
SAAVR,URXR,18.0
SAAVR,URYDL,17.0
SAAVR,URYDR,17.0
SAAVR,URYVL,15.0
SAAVR,URYVR,5.0
SAAVR,VA01,14.0
SAAVR,VA02,18.0
SAAVR,VA03,16.0
SAAVR,VA04,18.0
SAAVR,VA05,16.0
SAAVR,VA06,18.0
SAAVR,VA07,16.0
SAAVR,VA08,18.0
SAAVR,VA09,16.0
SAAVR,VA10,18.0
SAAVR,VA11,18.0
SAAVR,VA12,16.0
SAAVR,VB01,16.0
SAAVR,VB02,15.0
SAAVR,VB03,18.0
SAAVR,VB04,16.0
SAAVR,VB05,18.0
SAAVR,VB06,16.0
SAAVR,VB07,18.0
SAAVR,VB08,16.0
SAAVR,VB09,18.0
SAAVR,VB10,16.0
SAAVR,VB11,18.0
SAAVR,VC01,15.0
SAAVR,VC02,17.0
SAAVR,VC03,15.0
SAAVR,VC04,17.0
SAAVR,VC05,15.0
SAAVR,VD01,14.0
SAAVR,VD02,15.0
SAAVR,VD03,17.0
SAAVR,VD04,15.0
SAAVR,VD05,17.0
SAAVR,VD06,15.0
SAAVR,VD07,17.0
SAAVR,VD08,15.0
SAAVR,VD09,17.0
SAAVR,VD10,15.0
SAAVR,VD11,17.0
SAAVR,VD12,17.0
SAAVR,VD13,15.0
SABD,SABVL,2.0
SABD,SABVR,16.0
SABD,SDQL,16.0
SABD,SDQR,18.0
SABD,SIADL,11.0
SABD,SIADR,15.0
SABD,SIAVL,11.0
SABD,SIAVR,15.0
SABD,SIBDL,7.0
SABD,SIBDR,15.0
SABD,SIBVL,11.0
SABD,SIBVR,15.0
SABD,SMBDL,18.0
SABD,SMBDR,18.0
SABD,SMBVL,17.0
SABD,SMBVR,17.0
SABD,SMDDL,11.0
SABD,SMDDR,15.0
SABD,SMDVL,17.0
SABD,SMDVR,17.0
SABD,URADL,13.0
SABD,URADR,17.0
SABD,URAVL,11.0
SABD,URAVR,15.0
SABD,URBL,13.0
SABD,URBR,15.0
SABD,URXL,14.0
SABD,URXR,18.0
SABD,URYDL,17.0
SABD,URYDR,17.0
SABD,URYVL,11.0
SABD,URYVR,15.0
SABD,VA01,16.0
SABD,VA02,16.0
SABD,VA03,18.0
SABD,VA04,16.0
SABD,VA05,18.0
SABD,VA06,16.0
SABD,VA07,18.0
SABD,VA08,16.0
SABD,VA09,18.0
SABD,VA10,16.0
SABD,VA11,16.0
SABD,VA12,18.0
SABD,VB01,18.0
SABD,VB02,17.0
SABD,VB03,16.0
SABD,VB04,18.0
SABD,VB05,16.0
SABD,VB06,18.0
SABD,VB07,16.0
SABD,VB08,18.0
SABD,VB09,16.0
SABD,VB10,18.0
SABD,VB11,16.0
SABD,VC01,17.0
SABD,VC02,15.0
SABD,VC03,17.0
SABD,VC04,15.0
SABD,VC05,17.0
SABD,VD01,16.0
SABD,VD02,17.0
SABD,VD03,15.0
SABD,VD04,17.0
SABD,VD05,15.0
SABD,VD06,17.0
SABD,VD07,15.0
SABD,VD08,17.0
SABD,VD09,15.0
SABD,VD10,17.0
SABD,VD11,15.0
SABD,VD12,15.0
SABD,VD13,17.0
SABVL,SABVR,17.0
SABVL,SDQL,17.0
SABVL,SDQR,19.0
SABVL,SIADL,12.0
SABVL,SIADR,16.0
SABVL,SIAVL,12.0
SABVL,SIAVR,16.0
SABVL,SIBDL,8.0
SABVL,SIBDR,16.0
SABVL,SIBVL,12.0
SABVL,SIBVR,16.0
SABVL,SMBDL,19.0
SABVL,SMBDR,19.0
SABVL,SMBVL,18.0
SABVL,SMBVR,18.0
SABVL,SMDDL,12.0
SABVL,SMDDR,16.0
SABVL,SMDVL,18.0
SABVL,SMDVR,18.0
SABVL,URADL,14.0
SABVL,URADR,18.0
SABVL,URAVL,12.0
SABVL,URAVR,16.0
SABVL,URBL,14.0
SABVL,URBR,16.0
SABVL,URXL,15.0
SABVL,URXR,19.0
SABVL,URYDL,18.0
SABVL,URYDR,18.0
SABVL,URYVL,12.0
SABVL,URYVR,16.0
SABVL,VA01,17.0
SABVL,VA02,17.0
SABVL,VA03,19.0
SABVL,VA04,17.0
SABVL,VA05,19.0
SABVL,VA06,17.0
SABVL,VA07,19.0
SABVL,VA08,17.0
SABVL,VA09,19.0
SABVL,VA10,17.0
SABVL,VA11,17.0
SABVL,VA12,19.0
SABVL,VB01,19.0
SABVL,VB02,18.0
SABVL,VB03,17.0
SABVL,VB04,19.0
SABVL,VB05,17.0
SABVL,VB06,19.0
SABVL,VB07,17.0
SABVL,VB08,19.0
SABVL,VB09,17.0
SABVL,VB10,19.0
SABVL,VB11,17.0
SABVL,VC01,18.0
SABVL,VC02,16.0
SABVL,VC03,18.0
SABVL,VC04,16.0
SABVL,VC05,18.0
SABVL,VD01,17.0
SABVL,VD02,18.0
SABVL,VD03,16.0
SABVL,VD04,18.0
SABVL,VD05,16.0
SABVL,VD06,18.0
SABVL,VD07,16.0
SABVL,VD08,18.0
SABVL,VD09,16.0
SABVL,VD10,18.0
SABVL,VD11,16.0
SABVL,VD12,16.0
SABVL,VD13,18.0
SABVR,SDQL,19.0
SABVR,SDQR,17.0
SABVR,SIADL,16.0
SABVR,SIADR,12.0
SABVR,SIAVL,16.0
SABVR,SIAVR,12.0
SABVR,SIBDL,16.0
SABVR,SIBDR,8.0
SABVR,SIBVL,16.0
SABVR,SIBVR,12.0
SABVR,SMBDL,19.0
SABVR,SMBDR,19.0
SABVR,SMBVL,18.0
SABVR,SMBVR,18.0
SABVR,SMDDL,16.0
SABVR,SMDDR,12.0
SABVR,SMDVL,18.0
SABVR,SMDVR,18.0
SABVR,URADL,16.0
SABVR,URADR,18.0
SABVR,URAVL,16.0
SABVR,URAVR,12.0
SABVR,URBL,16.0
SABVR,URBR,14.0
SABVR,URXL,17.0
SABVR,URXR,19.0
SABVR,URYDL,18.0
SABVR,URYDR,18.0
SABVR,URYVL,16.0
SABVR,URYVR,12.0
SABVR,VA01,15.0
SABVR,VA02,19.0
SABVR,VA03,17.0
SABVR,VA04,19.0
SABVR,VA05,17.0
SABVR,VA06,19.0
SABVR,VA07,17.0
SABVR,VA08,19.0
SABVR,VA09,17.0
SABVR,VA10,19.0
SABVR,VA11,19.0
SABVR,VA12,17.0
SABVR,VB01,17.0
SABVR,VB02,16.0
SABVR,VB03,19.0
SABVR,VB04,17.0
SABVR,VB05,19.0
SABVR,VB06,17.0
SABVR,VB07,19.0
SABVR,VB08,17.0
SABVR,VB09,19.0
SABVR,VB10,17.0
SABVR,VB11,19.0
SABVR,VC01,16.0
SABVR,VC02,18.0
SABVR,VC03,16.0
SABVR,VC04,18.0
SABVR,VC05,16.0
SABVR,VD01,15.0
SABVR,VD02,16.0
SABVR,VD03,18.0
SABVR,VD04,16.0
SABVR,VD05,18.0
SABVR,VD06,16.0
SABVR,VD07,18.0
SABVR,VD08,16.0
SABVR,VD09,18.0
SABVR,VD10,16.0
SABVR,VD11,18.0
SABVR,VD12,18.0
SABVR,VD13,16.0
SDQL,SDQR,21.0
SDQL,SIADL,16.0
SDQL,SIADR,18.0
SDQL,SIAVL,16.0
SDQL,SIAVR,18.0
SDQL,SIBDL,16.0
SDQL,SIBDR,18.0
SDQL,SIBVL,16.0
SDQL,SIBVR,18.0
SDQL,SMBDL,21.0
SDQL,SMBDR,21.0
SDQL,SMBVL,20.0
SDQL,SMBVR,20.0
SDQL,SMDDL,16.0
SDQL,SMDDR,18.0
SDQL,SMDVL,20.0
SDQL,SMDVR,20.0
SDQL,URADL,14.0
SDQL,URADR,20.0
SDQL,URAVL,16.0
SDQL,URAVR,18.0
SDQL,URBL,14.0
SDQL,URBR,18.0
SDQL,URXL,15.0
SDQL,URXR,21.0
SDQL,URYDL,20.0
SDQL,URYDR,20.0
SDQL,URYVL,16.0
SDQL,URYVR,18.0
SDQL,VA01,19.0
SDQL,VA02,13.0
SDQL,VA03,21.0
SDQL,VA04,15.0
SDQL,VA05,21.0
SDQL,VA06,15.0
SDQL,VA07,21.0
SDQL,VA08,15.0
SDQL,VA09,21.0
SDQL,VA10,9.0
SDQL,VA11,11.0
SDQL,VA12,21.0
SDQL,VB01,21.0
SDQL,VB02,20.0
SDQL,VB03,13.0
SDQL,VB04,21.0
SDQL,VB05,15.0
SDQL,VB06,21.0
SDQL,VB07,15.0
SDQL,VB08,21.0
SDQL,VB09,15.0
SDQL,VB10,21.0
SDQL,VB11,9.0
SDQL,VC01,20.0
SDQL,VC02,14.0
SDQL,VC03,20.0
SDQL,VC04,14.0
SDQL,VC05,20.0
SDQL,VD01,19.0
SDQL,VD02,20.0
SDQL,VD03,12.0
SDQL,VD04,20.0
SDQL,VD05,14.0
SDQL,VD06,20.0
SDQL,VD07,14.0
SDQL,VD08,20.0
SDQL,VD09,14.0
SDQL,VD10,20.0
SDQL,VD11,8.0
SDQL,VD12,10.0
SDQL,VD13,20.0
SDQR,SIADL,18.0
SDQR,SIADR,16.0
SDQR,SIAVL,18.0
SDQR,SIAVR,16.0
SDQR,SIBDL,18.0
SDQR,SIBDR,16.0
SDQR,SIBVL,18.0
SDQR,SIBVR,16.0
SDQR,SMBDL,21.0
SDQR,SMBDR,21.0
SDQR,SMBVL,20.0
SDQR,SMBVR,20.0
SDQR,SMDDL,18.0
SDQR,SMDDR,16.0
SDQR,SMDVL,20.0
SDQR,SMDVR,20.0
SDQR,URADL,18.0
SDQR,URADR,20.0
SDQR,URAVL,18.0
SDQR,URAVR,16.0
SDQR,URBL,18.0
SDQR,URBR,14.0
SDQR,URXL,19.0
SDQR,URXR,21.0
SDQR,URYDL,20.0
SDQR,URYDR,20.0
SDQR,URYVL,18.0
SDQR,URYVR,16.0
SDQR,VA01,11.0
SDQR,VA02,21.0
SDQR,VA03,15.0
SDQR,VA04,21.0
SDQR,VA05,15.0
SDQR,VA06,21.0
SDQR,VA07,15.0
SDQR,VA08,21.0
SDQR,VA09,9.0
SDQR,VA10,21.0
SDQR,VA11,21.0
SDQR,VA12,11.0
SDQR,VB01,13.0
SDQR,VB02,12.0
SDQR,VB03,21.0
SDQR,VB04,15.0
SDQR,VB05,21.0
SDQR,VB06,15.0
SDQR,VB07,21.0
SDQR,VB08,15.0
SDQR,VB09,21.0
SDQR,VB10,9.0
SDQR,VB11,21.0
SDQR,VC01,14.0
SDQR,VC02,20.0
SDQR,VC03,14.0
SDQR,VC04,20.0
SDQR,VC05,14.0
SDQR,VD01,11.0
SDQR,VD02,12.0
SDQR,VD03,20.0
SDQR,VD04,14.0
SDQR,VD05,20.0
SDQR,VD06,14.0
SDQR,VD07,20.0
SDQR,VD08,14.0
SDQR,VD09,20.0
SDQR,VD10,8.0
SDQR,VD11,20.0
SDQR,VD12,20.0
SDQR,VD13,10.0
SIADL,SIADR,15.0
SIADL,SIAVL,5.0
SIADL,SIAVR,15.0
SIADL,SIBDL,11.0
SIADL,SIBDR,15.0
SIADL,SIBVL,1.0
SIADL,SIBVR,15.0
SIADL,SMBDL,18.0
SIADL,SMBDR,18.0
SIADL,SMBVL,17.0
SIADL,SMBVR,17.0
SIADL,SMDDL,3.0
SIADL,SMDDR,15.0
SIADL,SMDVL,17.0
SIADL,SMDVR,17.0
SIADL,URADL,13.0
SIADL,URADR,17.0
SIADL,URAVL,9.0
SIADL,URAVR,15.0
SIADL,URBL,13.0
SIADL,URBR,15.0
SIADL,URXL,14.0
SIADL,URXR,18.0
SIADL,URYDL,17.0
SIADL,URYDR,17.0
SIADL,URYVL,9.0
SIADL,URYVR,15.0
SIADL,VA01,16.0
SIADL,VA02,16.0
SIADL,VA03,18.0
SIADL,VA04,16.0
SIADL,VA05,18.0
SIADL,VA06,16.0
SIADL,VA07,18.0
SIADL,VA08,16.0
SIADL,VA09,18.0
SIADL,VA10,16.0
SIADL,VA11,16.0
SIADL,VA12,18.0
SIADL,VB01,18.0
SIADL,VB02,17.0
SIADL,VB03,16.0
SIADL,VB04,18.0
SIADL,VB05,16.0
SIADL,VB06,18.0
SIADL,VB07,16.0
SIADL,VB08,18.0
SIADL,VB09,16.0
SIADL,VB10,18.0
SIADL,VB11,16.0
SIADL,VC01,17.0
SIADL,VC02,15.0
SIADL,VC03,17.0
SIADL,VC04,15.0
SIADL,VC05,17.0
SIADL,VD01,16.0
SIADL,VD02,17.0
SIADL,VD03,15.0
SIADL,VD04,17.0
SIADL,VD05,15.0
SIADL,VD06,17.0
SIADL,VD07,15.0
SIADL,VD08,17.0
SIADL,VD09,15.0
SIADL,VD10,17.0
SIADL,VD11,15.0
SIADL,VD12,15.0
SIADL,VD13,17.0
SIADR,SIAVL,15.0
SIADR,SIAVR,5.0
SIADR,SIBDL,15.0
SIADR,SIBDR,11.0
SIADR,SIBVL,15.0
SIADR,SIBVR,1.0
SIADR,SMBDL,18.0
SIADR,SMBDR,18.0
SIADR,SMBVL,17.0
SIADR,SMBVR,17.0
SIADR,SMDDL,15.0
SIADR,SMDDR,3.0
SIADR,SMDVL,17.0
SIADR,SMDVR,17.0
SIADR,URADL,15.0
SIADR,URADR,17.0
SIADR,URAVL,15.0
SIADR,URAVR,9.0
SIADR,URBL,15.0
SIADR,URBR,13.0
SIADR,URXL,16.0
SIADR,URXR,18.0
SIADR,URYDL,17.0
SIADR,URYDR,17.0
SIADR,URYVL,15.0
SIADR,URYVR,9.0
SIADR,VA01,14.0
SIADR,VA02,18.0
SIADR,VA03,16.0
SIADR,VA04,18.0
SIADR,VA05,16.0
SIADR,VA06,18.0
SIADR,VA07,16.0
SIADR,VA08,18.0
SIADR,VA09,16.0
SIADR,VA10,18.0
SIADR,VA11,18.0
SIADR,VA12,16.0
SIADR,VB01,16.0
SIADR,VB02,15.0
SIADR,VB03,18.0
SIADR,VB04,16.0
SIADR,VB05,18.0
SIADR,VB06,16.0
SIADR,VB07,18.0
SIADR,VB08,16.0
SIADR,VB09,18.0
SIADR,VB10,16.0
SIADR,VB11,18.0
SIADR,VC01,15.0
SIADR,VC02,17.0
SIADR,VC03,15.0
SIADR,VC04,17.0
SIADR,VC05,15.0
SIADR,VD01,14.0
SIADR,VD02,15.0
SIADR,VD03,17.0
SIADR,VD04,15.0
SIADR,VD05,17.0
SIADR,VD06,15.0
SIADR,VD07,17.0
SIADR,VD08,15.0
SIADR,VD09,17.0
SIADR,VD10,15.0
SIADR,VD11,17.0
SIADR,VD12,17.0
SIADR,VD13,15.0
SIAVL,SIAVR,15.0
SIAVL,SIBDL,11.0
SIAVL,SIBDR,15.0
SIAVL,SIBVL,5.0
SIAVL,SIBVR,15.0
SIAVL,SMBDL,18.0
SIAVL,SMBDR,18.0
SIAVL,SMBVL,17.0
SIAVL,SMBVR,17.0
SIAVL,SMDDL,5.0
SIAVL,SMDDR,15.0
SIAVL,SMDVL,17.0
SIAVL,SMDVR,17.0
SIAVL,URADL,13.0
SIAVL,URADR,17.0
SIAVL,URAVL,9.0
SIAVL,URAVR,15.0
SIAVL,URBL,13.0
SIAVL,URBR,15.0
SIAVL,URXL,14.0
SIAVL,URXR,18.0
SIAVL,URYDL,17.0
SIAVL,URYDR,17.0
SIAVL,URYVL,9.0
SIAVL,URYVR,15.0
SIAVL,VA01,16.0
SIAVL,VA02,16.0
SIAVL,VA03,18.0
SIAVL,VA04,16.0
